clip,stimulus,response,language,name,gender,noise_exposure,age,condition,trial,participant
yanny-laurel-single_laurel_36.wav,-4,Laurel,"English and Hindi",Aryan,m,no,19,yanny_first,31,f629fb25d98d906cf40bebf0a83d4c0a6a7bef0e17a0
yanny-laurel-single_laurel_48.wav,-5,Laurel,"English and Hindi",Aryan,m,no,19,yanny_first,32,f629fb25d98d906cf40bebf0a83d4c0a6a7bef0e17a0
yanny-laurel-single_laurel_48.wav,-5,Laurel,"English and Hindi",Aryan,m,no,19,yanny_first,33,f629fb25d98d906cf40bebf0a83d4c0a6a7bef0e17a0
yanny-laurel-single_laurel_36.wav,-4,Laurel,"English and Hindi",Aryan,m,no,19,yanny_first,34,f629fb25d98d906cf40bebf0a83d4c0a6a7bef0e17a0
yanny-laurel-single_laurel_24.wav,-3,Laurel,"English and Hindi",Aryan,m,no,19,yanny_first,35,f629fb25d98d906cf40bebf0a83d4c0a6a7bef0e17a0
yanny-laurel-single_laurel_12.wav,-2,Laurel,"English and Hindi",Aryan,m,no,19,yanny_first,36,f629fb25d98d906cf40bebf0a83d4c0a6a7bef0e17a0
yanny-laurel-single_laurel_6.wav,-1,Laurel,"English and Hindi",Aryan,m,no,19,yanny_first,37,f629fb25d98d906cf40bebf0a83d4c0a6a7bef0e17a0
yanny-laurel-single_yanny_0.wav,0,Laurel,"English and Hindi",Aryan,m,no,19,yanny_first,38,f629fb25d98d906cf40bebf0a83d4c0a6a7bef0e17a0
yanny-laurel-single_yanny_6.wav,1,Laurel,"English and Hindi",Aryan,m,no,19,yanny_first,39,f629fb25d98d906cf40bebf0a83d4c0a6a7bef0e17a0
yanny-laurel-single_yanny_12.wav,2,Laurel,"English and Hindi",Aryan,m,no,19,yanny_first,40,f629fb25d98d906cf40bebf0a83d4c0a6a7bef0e17a0
yanny-laurel-single_yanny_24.wav,3,Yanny,"English and Hindi",Aryan,m,no,19,yanny_first,41,f629fb25d98d906cf40bebf0a83d4c0a6a7bef0e17a0
yanny-laurel-single_yanny_36.wav,4,Yanny,"English and Hindi",Aryan,m,no,19,yanny_first,42,f629fb25d98d906cf40bebf0a83d4c0a6a7bef0e17a0
yanny-laurel-single_yanny_48.wav,5,Yanny,"English and Hindi",Aryan,m,no,19,yanny_first,43,f629fb25d98d906cf40bebf0a83d4c0a6a7bef0e17a0
yanny-laurel-single_yanny_48.wav,5,Yanny,English,Jonathan,m,no,22,yanny_first,0,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_36.wav,4,Yanny,English,Jonathan,m,no,22,yanny_first,1,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_24.wav,3,Yanny,English,Jonathan,m,no,22,yanny_first,2,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_12.wav,2,Yanny,English,Jonathan,m,no,22,yanny_first,3,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_6.wav,1,Yanny,English,Jonathan,m,no,22,yanny_first,4,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_0.wav,0,Yanny,English,Jonathan,m,no,22,yanny_first,5,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_6.wav,-1,Yanny,English,Jonathan,m,no,22,yanny_first,6,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_12.wav,-2,Yanny,English,Jonathan,m,no,22,yanny_first,7,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_24.wav,-3,Yanny,English,Jonathan,m,no,22,yanny_first,8,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_36.wav,-4,Yanny,English,Jonathan,m,no,22,yanny_first,9,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_48.wav,-5,Yanny,English,Jonathan,m,no,22,yanny_first,10,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_48.wav,-5,Yanny,English,Jonathan,m,no,22,yanny_first,11,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_36.wav,-4,Yanny,English,Jonathan,m,no,22,yanny_first,12,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_24.wav,-3,Yanny,English,Jonathan,m,no,22,yanny_first,13,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_12.wav,-2,Yanny,English,Jonathan,m,no,22,yanny_first,14,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_6.wav,-1,Yanny,English,Jonathan,m,no,22,yanny_first,15,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_0.wav,0,Yanny,English,Jonathan,m,no,22,yanny_first,16,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_6.wav,1,Yanny,English,Jonathan,m,no,22,yanny_first,17,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_12.wav,2,Yanny,English,Jonathan,m,no,22,yanny_first,18,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_24.wav,3,Yanny,English,Jonathan,m,no,22,yanny_first,19,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_36.wav,4,Yanny,English,Jonathan,m,no,22,yanny_first,20,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_48.wav,5,Yanny,English,Jonathan,m,no,22,yanny_first,21,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_48.wav,5,Yanny,English,Jonathan,m,no,22,yanny_first,22,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_36.wav,4,Yanny,English,Jonathan,m,no,22,yanny_first,23,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_24.wav,3,Yanny,English,Jonathan,m,no,22,yanny_first,24,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_12.wav,2,Yanny,English,Jonathan,m,no,22,yanny_first,25,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_6.wav,1,Yanny,English,Jonathan,m,no,22,yanny_first,26,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_0.wav,0,Yanny,English,Jonathan,m,no,22,yanny_first,27,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_6.wav,-1,Yanny,English,Jonathan,m,no,22,yanny_first,28,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_12.wav,-2,Yanny,English,Jonathan,m,no,22,yanny_first,29,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_24.wav,-3,Yanny,English,Jonathan,m,no,22,yanny_first,30,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_36.wav,-4,Yanny,English,Jonathan,m,no,22,yanny_first,31,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_48.wav,-5,Yanny,English,Jonathan,m,no,22,yanny_first,32,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_48.wav,-5,Yanny,English,Jonathan,m,no,22,yanny_first,33,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_36.wav,-4,Yanny,English,Jonathan,m,no,22,yanny_first,34,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_24.wav,-3,Yanny,English,Jonathan,m,no,22,yanny_first,35,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_12.wav,-2,Yanny,English,Jonathan,m,no,22,yanny_first,36,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_6.wav,-1,Yanny,English,Jonathan,m,no,22,yanny_first,37,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_0.wav,0,Yanny,English,Jonathan,m,no,22,yanny_first,38,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_6.wav,1,Yanny,English,Jonathan,m,no,22,yanny_first,39,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_12.wav,2,Yanny,English,Jonathan,m,no,22,yanny_first,40,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_24.wav,3,Yanny,English,Jonathan,m,no,22,yanny_first,41,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_36.wav,4,Yanny,English,Jonathan,m,no,22,yanny_first,42,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_yanny_48.wav,5,Yanny,English,Jonathan,m,no,22,yanny_first,43,be45dcdc4801fd7fbecf51d2e36491d0d33a20c5ded6
yanny-laurel-single_laurel_48.wav,-5,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,0,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_36.wav,-4,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,1,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_24.wav,-3,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,2,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_12.wav,-2,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,3,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_6.wav,-1,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,4,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_0.wav,0,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,5,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_6.wav,1,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,6,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_12.wav,2,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,7,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_24.wav,3,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,8,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_36.wav,4,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,9,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_48.wav,5,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,10,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_48.wav,5,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,11,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_36.wav,4,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,12,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_24.wav,3,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,13,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_12.wav,2,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,14,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_6.wav,1,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,15,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_0.wav,0,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,16,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_6.wav,-1,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,17,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_12.wav,-2,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,18,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_24.wav,-3,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,19,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_36.wav,-4,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,20,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_48.wav,-5,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,21,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_48.wav,-5,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,22,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_36.wav,-4,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,23,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_24.wav,-3,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,24,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_12.wav,-2,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,25,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_6.wav,-1,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,26,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_0.wav,0,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,27,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_6.wav,1,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,28,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_12.wav,2,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,29,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_24.wav,3,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,30,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_36.wav,4,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,31,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_48.wav,5,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,32,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_48.wav,5,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,33,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_36.wav,4,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,34,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_24.wav,3,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,35,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_12.wav,2,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,36,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_6.wav,1,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,37,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_yanny_0.wav,0,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,38,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_6.wav,-1,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,39,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_12.wav,-2,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,40,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_24.wav,-3,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,41,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_36.wav,-4,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,42,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_48.wav,-5,Laurel,"Lakota & English",Foster,m,yes,21,laurel_first,43,2fe5ee32d4be880c01bbfafc41808f85bb161972de4b
yanny-laurel-single_laurel_48.wav,-5,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,0,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_36.wav,-4,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,1,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_24.wav,-3,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,2,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_12.wav,-2,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,3,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_6.wav,-1,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,4,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_0.wav,0,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,5,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_6.wav,1,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,6,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_12.wav,2,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,7,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_24.wav,3,Yanny,Vietnamese,"Kim Le",f,no,64,laurel_first,8,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_36.wav,4,Yanny,Vietnamese,"Kim Le",f,no,64,laurel_first,9,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_48.wav,5,Yanny,Vietnamese,"Kim Le",f,no,64,laurel_first,10,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_48.wav,5,Yanny,Vietnamese,"Kim Le",f,no,64,laurel_first,11,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_36.wav,4,Yanny,Vietnamese,"Kim Le",f,no,64,laurel_first,12,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_24.wav,3,Yanny,Vietnamese,"Kim Le",f,no,64,laurel_first,13,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_12.wav,2,Yanny,Vietnamese,"Kim Le",f,no,64,laurel_first,14,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_6.wav,1,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,15,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_0.wav,0,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,16,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_6.wav,-1,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,17,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_12.wav,-2,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,18,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_24.wav,-3,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,19,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_36.wav,-4,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,20,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_48.wav,-5,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,21,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_48.wav,-5,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,22,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_36.wav,-4,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,23,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_24.wav,-3,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,24,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_12.wav,-2,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,25,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_6.wav,-1,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,26,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_0.wav,0,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,27,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_6.wav,1,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,28,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_12.wav,2,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,29,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_24.wav,3,Yanny,Vietnamese,"Kim Le",f,no,64,laurel_first,30,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_36.wav,4,Yanny,Vietnamese,"Kim Le",f,no,64,laurel_first,31,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_48.wav,5,Yanny,Vietnamese,"Kim Le",f,no,64,laurel_first,32,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_48.wav,5,Yanny,Vietnamese,"Kim Le",f,no,64,laurel_first,33,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_36.wav,4,Yanny,Vietnamese,"Kim Le",f,no,64,laurel_first,34,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_24.wav,3,Yanny,Vietnamese,"Kim Le",f,no,64,laurel_first,35,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_12.wav,2,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,36,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_6.wav,1,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,37,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_yanny_0.wav,0,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,38,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_6.wav,-1,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,39,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_12.wav,-2,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,40,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_24.wav,-3,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,41,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_36.wav,-4,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,42,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_48.wav,-5,Laurel,Vietnamese,"Kim Le",f,no,64,laurel_first,43,6ce6b1fbbee21f65386d2419a8ecd3541a04fde874fc
yanny-laurel-single_laurel_48.wav,-5,Laurel,Hmong,Pao,m,no,21,laurel_first,0,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_laurel_36.wav,-4,Laurel,Hmong,Pao,m,no,21,laurel_first,1,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_laurel_24.wav,-3,Laurel,Hmong,Pao,m,no,21,laurel_first,2,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_laurel_12.wav,-2,Laurel,Hmong,Pao,m,no,21,laurel_first,3,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_laurel_6.wav,-1,Laurel,Hmong,Pao,m,no,21,laurel_first,4,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_yanny_0.wav,0,Laurel,Hmong,Pao,m,no,21,laurel_first,5,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_yanny_6.wav,1,Laurel,Hmong,Pao,m,no,21,laurel_first,6,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_yanny_12.wav,2,Laurel,Hmong,Pao,m,no,21,laurel_first,7,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_yanny_24.wav,3,Laurel,Hmong,Pao,m,no,21,laurel_first,8,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_yanny_36.wav,4,Laurel,Hmong,Pao,m,no,21,laurel_first,9,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_yanny_48.wav,5,Laurel,Hmong,Pao,m,no,21,laurel_first,10,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_yanny_48.wav,5,Laurel,Hmong,Pao,m,no,21,laurel_first,11,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_yanny_36.wav,4,Laurel,Hmong,Pao,m,no,21,laurel_first,12,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_yanny_24.wav,3,Laurel,Hmong,Pao,m,no,21,laurel_first,13,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_yanny_12.wav,2,Laurel,Hmong,Pao,m,no,21,laurel_first,14,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_yanny_6.wav,1,Laurel,Hmong,Pao,m,no,21,laurel_first,15,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_yanny_0.wav,0,Laurel,Hmong,Pao,m,no,21,laurel_first,16,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_laurel_6.wav,-1,Laurel,Hmong,Pao,m,no,21,laurel_first,17,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_laurel_12.wav,-2,Laurel,Hmong,Pao,m,no,21,laurel_first,18,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_laurel_24.wav,-3,Laurel,Hmong,Pao,m,no,21,laurel_first,19,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_laurel_36.wav,-4,Laurel,Hmong,Pao,m,no,21,laurel_first,20,09c1bafeab44c2f0af66627ee8141a330677d53666b4
yanny-laurel-single_laurel_48.wav,-5,Laurel,Hmong,Pao,m,no,21,laurel_first,21,09c1bafeab44c2f0af66627ee8141a330677d53666b4
