"","clip","stimulus","response","language","gender","noise_exposure","age","condition","trial","participant"
"4931","yanny-laurel-single_yanny_48.wav",5,"Yanny","Chinese","f","no",20,"random",2,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4932","yanny-laurel-single_laurel_36.wav",-4,"Laurel","Chinese","f","no",20,"random",3,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4933","yanny-laurel-single_yanny_6.wav",1,"Laurel","Chinese","f","no",20,"random",4,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4934","yanny-laurel-single_yanny_0.wav",0,"Laurel","Chinese","f","no",20,"random",5,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4935","yanny-laurel-single_laurel_12.wav",-2,"Laurel","Chinese","f","no",20,"random",6,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4936","yanny-laurel-single_yanny_36.wav",4,"Yanny","Chinese","f","no",20,"random",7,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4937","yanny-laurel-single_laurel_6.wav",-1,"Laurel","Chinese","f","no",20,"random",8,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4938","yanny-laurel-single_laurel_48.wav",-5,"Laurel","Chinese","f","no",20,"random",9,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4939","yanny-laurel-single_laurel_24.wav",-3,"Laurel","Chinese","f","no",20,"random",10,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4940","yanny-laurel-single_yanny_24.wav",3,"Yanny","Chinese","f","no",20,"random",11,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4941","yanny-laurel-single_yanny_48.wav",5,"Yanny","Chinese","f","no",20,"random",12,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4942","yanny-laurel-single_yanny_6.wav",1,"Laurel","Chinese","f","no",20,"random",13,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4943","yanny-laurel-single_yanny_12.wav",2,"Laurel","Chinese","f","no",20,"random",14,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4944","yanny-laurel-single_laurel_36.wav",-4,"Laurel","Chinese","f","no",20,"random",15,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4945","yanny-laurel-single_yanny_36.wav",4,"Yanny","Chinese","f","no",20,"random",16,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4946","yanny-laurel-single_laurel_6.wav",-1,"Laurel","Chinese","f","no",20,"random",17,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4947","yanny-laurel-single_yanny_0.wav",0,"Laurel","Chinese","f","no",20,"random",18,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4948","yanny-laurel-single_laurel_24.wav",-3,"Laurel","Chinese","f","no",20,"random",19,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4949","yanny-laurel-single_laurel_12.wav",-2,"Laurel","Chinese","f","no",20,"random",20,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4950","yanny-laurel-single_laurel_48.wav",-5,"Laurel","Chinese","f","no",20,"random",21,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4951","yanny-laurel-single_yanny_24.wav",3,"Yanny","Chinese","f","no",20,"random",22,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4952","yanny-laurel-single_laurel_24.wav",-3,"Laurel","Chinese","f","no",20,"random",23,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4953","yanny-laurel-single_yanny_48.wav",5,"Yanny","Chinese","f","no",20,"random",24,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4954","yanny-laurel-single_laurel_48.wav",-5,"Laurel","Chinese","f","no",20,"random",25,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4955","yanny-laurel-single_yanny_36.wav",4,"Yanny","Chinese","f","no",20,"random",26,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4956","yanny-laurel-single_yanny_12.wav",2,"Yanny","Chinese","f","no",20,"random",27,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4957","yanny-laurel-single_yanny_6.wav",1,"Yanny","Chinese","f","no",20,"random",28,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4958","yanny-laurel-single_yanny_0.wav",0,"Laurel","Chinese","f","no",20,"random",29,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4959","yanny-laurel-single_laurel_6.wav",-1,"Laurel","Chinese","f","no",20,"random",30,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4960","yanny-laurel-single_laurel_36.wav",-4,"Laurel","Chinese","f","no",20,"random",31,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4961","yanny-laurel-single_laurel_12.wav",-2,"Laurel","Chinese","f","no",20,"random",32,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4962","yanny-laurel-single_laurel_36.wav",-4,"Laurel","Chinese","f","no",20,"random",33,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4963","yanny-laurel-single_laurel_24.wav",-3,"Laurel","Chinese","f","no",20,"random",34,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4964","yanny-laurel-single_yanny_48.wav",5,"Yanny","Chinese","f","no",20,"random",35,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4965","yanny-laurel-single_laurel_6.wav",-1,"Laurel","Chinese","f","no",20,"random",36,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4966","yanny-laurel-single_laurel_12.wav",-2,"Laurel","Chinese","f","no",20,"random",37,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4967","yanny-laurel-single_yanny_6.wav",1,"Laurel","Chinese","f","no",20,"random",38,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4968","yanny-laurel-single_laurel_48.wav",-5,"Laurel","Chinese","f","no",20,"random",39,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4969","yanny-laurel-single_yanny_12.wav",2,"Yanny","Chinese","f","no",20,"random",40,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4970","yanny-laurel-single_yanny_36.wav",4,"Yanny","Chinese","f","no",20,"random",41,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4971","yanny-laurel-single_yanny_24.wav",3,"Yanny","Chinese","f","no",20,"random",42,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4972","yanny-laurel-single_yanny_0.wav",0,"Laurel","Chinese","f","no",20,"random",43,"9e6d933d88c00d3ddff342c5b1b076b6fb1f6b60f016"
"4973","yanny-laurel-single_yanny_48.wav",5,"Yanny","english","f","no",21,"yanny_first",0,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4974","yanny-laurel-single_yanny_36.wav",4,"Yanny","english","f","no",21,"yanny_first",1,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4975","yanny-laurel-single_yanny_24.wav",3,"Yanny","english","f","no",21,"yanny_first",2,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4976","yanny-laurel-single_yanny_12.wav",2,"Yanny","english","f","no",21,"yanny_first",3,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4977","yanny-laurel-single_yanny_6.wav",1,"Yanny","english","f","no",21,"yanny_first",4,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4978","yanny-laurel-single_yanny_0.wav",0,"Yanny","english","f","no",21,"yanny_first",5,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4979","yanny-laurel-single_laurel_6.wav",-1,"Yanny","english","f","no",21,"yanny_first",6,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4980","yanny-laurel-single_laurel_12.wav",-2,"Yanny","english","f","no",21,"yanny_first",7,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4981","yanny-laurel-single_laurel_24.wav",-3,"Yanny","english","f","no",21,"yanny_first",8,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4982","yanny-laurel-single_laurel_36.wav",-4,"Yanny","english","f","no",21,"yanny_first",9,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4983","yanny-laurel-single_laurel_48.wav",-5,"Yanny","english","f","no",21,"yanny_first",10,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4984","yanny-laurel-single_laurel_48.wav",-5,"Yanny","english","f","no",21,"yanny_first",11,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4985","yanny-laurel-single_laurel_36.wav",-4,"Yanny","english","f","no",21,"yanny_first",12,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4986","yanny-laurel-single_laurel_24.wav",-3,"Yanny","english","f","no",21,"yanny_first",13,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4987","yanny-laurel-single_laurel_12.wav",-2,"Yanny","english","f","no",21,"yanny_first",14,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4988","yanny-laurel-single_laurel_6.wav",-1,"Yanny","english","f","no",21,"yanny_first",15,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4989","yanny-laurel-single_yanny_0.wav",0,"Yanny","english","f","no",21,"yanny_first",16,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4990","yanny-laurel-single_yanny_6.wav",1,"Yanny","english","f","no",21,"yanny_first",17,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4991","yanny-laurel-single_yanny_12.wav",2,"Yanny","english","f","no",21,"yanny_first",18,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4992","yanny-laurel-single_yanny_24.wav",3,"Yanny","english","f","no",21,"yanny_first",19,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4993","yanny-laurel-single_yanny_36.wav",4,"Yanny","english","f","no",21,"yanny_first",20,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4994","yanny-laurel-single_yanny_48.wav",5,"Yanny","english","f","no",21,"yanny_first",21,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4995","yanny-laurel-single_yanny_48.wav",5,"Yanny","english","f","no",21,"yanny_first",22,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4996","yanny-laurel-single_yanny_36.wav",4,"Yanny","english","f","no",21,"yanny_first",23,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4997","yanny-laurel-single_yanny_24.wav",3,"Yanny","english","f","no",21,"yanny_first",24,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4998","yanny-laurel-single_yanny_12.wav",2,"Yanny","english","f","no",21,"yanny_first",25,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"4999","yanny-laurel-single_yanny_6.wav",1,"Yanny","english","f","no",21,"yanny_first",26,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"5000","yanny-laurel-single_yanny_0.wav",0,"Yanny","english","f","no",21,"yanny_first",27,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"5001","yanny-laurel-single_laurel_6.wav",-1,"Yanny","english","f","no",21,"yanny_first",28,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"5002","yanny-laurel-single_laurel_12.wav",-2,"Yanny","english","f","no",21,"yanny_first",29,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"5003","yanny-laurel-single_laurel_24.wav",-3,"Yanny","english","f","no",21,"yanny_first",30,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"5004","yanny-laurel-single_laurel_36.wav",-4,"Yanny","english","f","no",21,"yanny_first",31,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"5005","yanny-laurel-single_laurel_48.wav",-5,"Yanny","english","f","no",21,"yanny_first",32,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"5006","yanny-laurel-single_laurel_48.wav",-5,"Yanny","english","f","no",21,"yanny_first",33,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"5007","yanny-laurel-single_laurel_36.wav",-4,"Yanny","english","f","no",21,"yanny_first",34,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"5008","yanny-laurel-single_laurel_24.wav",-3,"Yanny","english","f","no",21,"yanny_first",35,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"5009","yanny-laurel-single_laurel_12.wav",-2,"Yanny","english","f","no",21,"yanny_first",36,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"5010","yanny-laurel-single_laurel_6.wav",-1,"Yanny","english","f","no",21,"yanny_first",37,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"5011","yanny-laurel-single_yanny_0.wav",0,"Yanny","english","f","no",21,"yanny_first",38,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"5012","yanny-laurel-single_yanny_6.wav",1,"Yanny","english","f","no",21,"yanny_first",39,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"5013","yanny-laurel-single_yanny_12.wav",2,"Yanny","english","f","no",21,"yanny_first",40,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"5014","yanny-laurel-single_yanny_24.wav",3,"Yanny","english","f","no",21,"yanny_first",41,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"5015","yanny-laurel-single_yanny_36.wav",4,"Yanny","english","f","no",21,"yanny_first",42,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"5016","yanny-laurel-single_yanny_48.wav",5,"Yanny","english","f","no",21,"yanny_first",43,"492187d13ff7a4ebbceb5bbc5fcc18c80414797a11ca"
"5017","yanny-laurel-single_yanny_48.wav",5,"Laurel","english","f","no",18,"random",0,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5018","yanny-laurel-single_laurel_48.wav",-5,"Laurel","english","f","no",18,"random",1,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5019","yanny-laurel-single_yanny_0.wav",0,"Laurel","english","f","no",18,"random",2,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5020","yanny-laurel-single_laurel_12.wav",-2,"Laurel","english","f","no",18,"random",3,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5021","yanny-laurel-single_laurel_36.wav",-4,"Laurel","english","f","no",18,"random",4,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5022","yanny-laurel-single_yanny_6.wav",1,"Laurel","english","f","no",18,"random",5,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5023","yanny-laurel-single_yanny_36.wav",4,"Laurel","english","f","no",18,"random",6,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5024","yanny-laurel-single_yanny_12.wav",2,"Laurel","english","f","no",18,"random",7,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5025","yanny-laurel-single_laurel_6.wav",-1,"Laurel","english","f","no",18,"random",8,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5026","yanny-laurel-single_laurel_24.wav",-3,"Laurel","english","f","no",18,"random",9,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5027","yanny-laurel-single_yanny_24.wav",3,"Laurel","english","f","no",18,"random",10,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5028","yanny-laurel-single_laurel_6.wav",-1,"Laurel","english","f","no",18,"random",11,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5029","yanny-laurel-single_laurel_36.wav",-4,"Laurel","english","f","no",18,"random",12,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5030","yanny-laurel-single_yanny_0.wav",0,"Laurel","english","f","no",18,"random",13,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5031","yanny-laurel-single_laurel_12.wav",-2,"Laurel","english","f","no",18,"random",14,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5032","yanny-laurel-single_yanny_6.wav",1,"Laurel","english","f","no",18,"random",15,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5033","yanny-laurel-single_yanny_12.wav",2,"Laurel","english","f","no",18,"random",16,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5034","yanny-laurel-single_laurel_48.wav",-5,"Laurel","english","f","no",18,"random",17,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5035","yanny-laurel-single_yanny_36.wav",4,"Laurel","english","f","no",18,"random",18,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5036","yanny-laurel-single_yanny_48.wav",5,"Laurel","english","f","no",18,"random",19,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5037","yanny-laurel-single_yanny_24.wav",3,"Laurel","english","f","no",18,"random",20,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5038","yanny-laurel-single_laurel_24.wav",-3,"Laurel","english","f","no",18,"random",21,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5039","yanny-laurel-single_laurel_24.wav",-3,"Laurel","english","f","no",18,"random",22,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5040","yanny-laurel-single_yanny_12.wav",2,"Laurel","english","f","no",18,"random",23,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5041","yanny-laurel-single_yanny_48.wav",5,"Laurel","english","f","no",18,"random",24,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5042","yanny-laurel-single_yanny_24.wav",3,"Laurel","english","f","no",18,"random",25,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5043","yanny-laurel-single_yanny_6.wav",1,"Laurel","english","f","no",18,"random",26,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5044","yanny-laurel-single_yanny_0.wav",0,"Laurel","english","f","no",18,"random",27,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5045","yanny-laurel-single_laurel_48.wav",-5,"Laurel","english","f","no",18,"random",28,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5046","yanny-laurel-single_laurel_6.wav",-1,"Laurel","english","f","no",18,"random",29,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5047","yanny-laurel-single_yanny_36.wav",4,"Laurel","english","f","no",18,"random",30,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5048","yanny-laurel-single_laurel_36.wav",-4,"Laurel","english","f","no",18,"random",31,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5049","yanny-laurel-single_laurel_12.wav",-2,"Laurel","english","f","no",18,"random",32,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5050","yanny-laurel-single_yanny_6.wav",1,"Laurel","english","f","no",18,"random",33,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5051","yanny-laurel-single_yanny_48.wav",5,"Laurel","english","f","no",18,"random",34,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5052","yanny-laurel-single_laurel_12.wav",-2,"Laurel","english","f","no",18,"random",35,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5053","yanny-laurel-single_laurel_36.wav",-4,"Laurel","english","f","no",18,"random",36,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5054","yanny-laurel-single_laurel_48.wav",-5,"Laurel","english","f","no",18,"random",37,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5055","yanny-laurel-single_laurel_6.wav",-1,"Laurel","english","f","no",18,"random",38,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5056","yanny-laurel-single_yanny_24.wav",3,"Laurel","english","f","no",18,"random",39,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5057","yanny-laurel-single_laurel_24.wav",-3,"Laurel","english","f","no",18,"random",40,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5058","yanny-laurel-single_yanny_12.wav",2,"Laurel","english","f","no",18,"random",41,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5059","yanny-laurel-single_yanny_36.wav",4,"Laurel","english","f","no",18,"random",42,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5060","yanny-laurel-single_yanny_0.wav",0,"Laurel","english","f","no",18,"random",43,"62559894aa5853387a071dac5cd7fd80c8bb7055efae"
"5061","yanny-laurel-single_yanny_24.wav",3,"Yanny","english, japanese","f","no",20,"random",0,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5062","yanny-laurel-single_yanny_6.wav",1,"Laurel","english, japanese","f","no",20,"random",1,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5063","yanny-laurel-single_yanny_36.wav",4,"Yanny","english, japanese","f","no",20,"random",2,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5064","yanny-laurel-single_yanny_12.wav",2,"Laurel","english, japanese","f","no",20,"random",3,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5065","yanny-laurel-single_laurel_48.wav",-5,"Laurel","english, japanese","f","no",20,"random",4,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5066","yanny-laurel-single_laurel_6.wav",-1,"Laurel","english, japanese","f","no",20,"random",5,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5067","yanny-laurel-single_laurel_24.wav",-3,"Laurel","english, japanese","f","no",20,"random",6,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5068","yanny-laurel-single_laurel_36.wav",-4,"Laurel","english, japanese","f","no",20,"random",7,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5069","yanny-laurel-single_yanny_48.wav",5,"Yanny","english, japanese","f","no",20,"random",8,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5070","yanny-laurel-single_laurel_12.wav",-2,"Laurel","english, japanese","f","no",20,"random",9,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5071","yanny-laurel-single_yanny_0.wav",0,"Laurel","english, japanese","f","no",20,"random",10,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5072","yanny-laurel-single_yanny_36.wav",4,"Yanny","english, japanese","f","no",20,"random",11,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5073","yanny-laurel-single_laurel_36.wav",-4,"Laurel","english, japanese","f","no",20,"random",12,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5074","yanny-laurel-single_yanny_12.wav",2,"Laurel","english, japanese","f","no",20,"random",13,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5075","yanny-laurel-single_yanny_0.wav",0,"Laurel","english, japanese","f","no",20,"random",14,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5076","yanny-laurel-single_yanny_48.wav",5,"Yanny","english, japanese","f","no",20,"random",15,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5077","yanny-laurel-single_laurel_12.wav",-2,"Laurel","english, japanese","f","no",20,"random",16,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5078","yanny-laurel-single_laurel_24.wav",-3,"Laurel","english, japanese","f","no",20,"random",17,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5079","yanny-laurel-single_yanny_24.wav",3,"Laurel","english, japanese","f","no",20,"random",18,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5080","yanny-laurel-single_laurel_48.wav",-5,"Laurel","english, japanese","f","no",20,"random",19,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5081","yanny-laurel-single_laurel_6.wav",-1,"Laurel","english, japanese","f","no",20,"random",20,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5082","yanny-laurel-single_yanny_6.wav",1,"Laurel","english, japanese","f","no",20,"random",21,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5083","yanny-laurel-single_yanny_0.wav",0,"Laurel","english, japanese","f","no",20,"random",22,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5084","yanny-laurel-single_laurel_48.wav",-5,"Laurel","english, japanese","f","no",20,"random",23,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5085","yanny-laurel-single_yanny_24.wav",3,"Laurel","english, japanese","f","no",20,"random",24,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5086","yanny-laurel-single_yanny_12.wav",2,"Laurel","english, japanese","f","no",20,"random",25,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5087","yanny-laurel-single_laurel_12.wav",-2,"Laurel","english, japanese","f","no",20,"random",26,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5088","yanny-laurel-single_yanny_36.wav",4,"Laurel","english, japanese","f","no",20,"random",27,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5089","yanny-laurel-single_laurel_36.wav",-4,"Laurel","english, japanese","f","no",20,"random",28,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5090","yanny-laurel-single_yanny_48.wav",5,"Yanny","english, japanese","f","no",20,"random",29,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5091","yanny-laurel-single_yanny_6.wav",1,"Laurel","english, japanese","f","no",20,"random",30,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5092","yanny-laurel-single_laurel_6.wav",-1,"Laurel","english, japanese","f","no",20,"random",31,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5093","yanny-laurel-single_laurel_24.wav",-3,"Laurel","english, japanese","f","no",20,"random",32,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5094","yanny-laurel-single_yanny_24.wav",3,"Laurel","english, japanese","f","no",20,"random",33,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5095","yanny-laurel-single_laurel_24.wav",-3,"Laurel","english, japanese","f","no",20,"random",34,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5096","yanny-laurel-single_laurel_48.wav",-5,"Laurel","english, japanese","f","no",20,"random",35,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5097","yanny-laurel-single_laurel_6.wav",-1,"Laurel","english, japanese","f","no",20,"random",36,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5098","yanny-laurel-single_yanny_48.wav",5,"Yanny","english, japanese","f","no",20,"random",37,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5099","yanny-laurel-single_laurel_12.wav",-2,"Laurel","english, japanese","f","no",20,"random",38,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5100","yanny-laurel-single_yanny_36.wav",4,"Yanny","english, japanese","f","no",20,"random",39,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5101","yanny-laurel-single_yanny_12.wav",2,"Laurel","english, japanese","f","no",20,"random",40,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
"5102","yanny-laurel-single_laurel_36.wav",-4,"Laurel","english, japanese","f","no",20,"random",41,"1e43b5c43ff8c5ed60586c8a6798ccd7b460cc1f7748"
